datetime,EventName, EventType
2025-09-30 15:30:27.520,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.531,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.542,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.553,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.564,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.575,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.586,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.596,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.609,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.619,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.630,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.641,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.652,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.662,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.673,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.684,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.696,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.708,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.719,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.729,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.741,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.752,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.766,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.777,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.787,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.798,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.812,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.822,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.833,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.844,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.856,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.937,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.948,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.959,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.970,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.980,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:27.991,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.002,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.014,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.026,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.037,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.047,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.058,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.069,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.080,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.090,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.101,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.113,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.124,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.135,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.146,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.157,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.167,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.178,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.189,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.200,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.212,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.223,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.234,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.245,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.256,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.267,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.281,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.291,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.302,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.314,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.326,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.337,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.348,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.359,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.369,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.380,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.391,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.402,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.414,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.424,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.436,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.446,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.457,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.468,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.479,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.489,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.500,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.512,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.523,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.534,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.545,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.556,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.566,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.577,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.588,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.599,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.611,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.623,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.733,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.744,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.755,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.766,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.777,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.791,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.802,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.814,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.824,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.836,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.848,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.859,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.870,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.881,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.891,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.902,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.914,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.925,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.936,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.948,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.958,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.969,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.980,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:28.991,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.001,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.013,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.024,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.035,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.046,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.057,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.068,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.078,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.089,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.100,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.112,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.123,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.134,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.144,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.156,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.166,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.180,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.191,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.202,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.214,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.224,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.236,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.246,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.257,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.268,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.278,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.289,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.304,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.317,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.328,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.339,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.350,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.361,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.372,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.382,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.393,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.404,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.416,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.497,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.509,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.520,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.531,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.542,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.553,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.563,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.574,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.585,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.596,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.608,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.619,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.630,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.642,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.653,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.664,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.675,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.686,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.697,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.709,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.719,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.730,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.741,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.753,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.764,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.775,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.786,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.797,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.809,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.823,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.835,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.846,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.857,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.868,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.879,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.889,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.900,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.912,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.923,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.934,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.945,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.960,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.971,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.982,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:29.992,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.003,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.016,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.026,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.037,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.049,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.059,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.070,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.081,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.092,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.102,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.114,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.126,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.136,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.148,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.159,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.169,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.180,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.191,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.270,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.281,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.291,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.302,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.314,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.325,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.340,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.351,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.362,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.372,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.383,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.394,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.406,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.417,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.432,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.442,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.454,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.465,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.477,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:30.488,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
